"ORDER_ID","STARTUP_ID","COUNTRY","EXTENSION","ENROLLMENT_DATE","NS_INTERNAL_ID","PAYING_CUSTOMER","PAYING_CUSTOMER_DATE","MIGRATION_STAGE","PRODUCTION_STAGE","MENTORSHIP_MILESTONES"
4060,1981,"India","Y",28-FEB-20,132461,"Y",28-FEB-22,,1,
4061,1982,"Austria","Y",27-FEB-20,132459,"",,,1,
4062,1983,"United Kingdom","Y",27-FEB-20,124045,"Y",06-APR-21,,3,
4063,1984,"United Kingdom","Y",28-FEB-20,132457,"Y",09-AUG-20,,3,
4064,1985,"Poland","",28-FEB-20,132460,"",,,1,
4065,1987,"Turkey","Y",28-FEB-20,132458,"Y",28-FEB-22,,3,
4066,1988,"United States of America","Y",27-FEB-20,130644,"Y",30-DEC-20,,3,
4067,1989,"Brazil","",28-FEB-20,132557,"",,,1,
4068,1990,"Brazil","Y",28-FEB-20,112520,"",,,2,
4072,1995,"Brazil","",23-FEB-20,123844,"",,,1,
4073,1996,"Brazil","Y",03-MAR-20,120871,"",,,1,
4074,1997,"Denmark","",02-MAR-20,133381,"",,,1,1
4076,1999,"Germany","",02-MAR-20,106392,"",,,1,
4077,2001,"Armenia","",26-FEB-20,133481,"",,,1,
4078,2002,"Ireland","Y",02-MAR-20,133383,"Y",02-MAR-22,,2,
3860,1781,"Uzbekistan","",25-JAN-20,102139,"",,,1,
3861,1782,"India","",23-JAN-20,102137,"",,,1,
3862,1784,"Brazil","",25-JAN-20,102138,"",,,1,
3863,1785,"United States of America","",25-JAN-20,93539,"",,,,
3880,1801,"Brazil","",27-JAN-20,15275,"",,,1,
3882,1803,"India","",27-JAN-20,104969,"",,,1,
3883,1804,"India","",27-JAN-20,104970,"",,,1,
3987,1910,"United States of America","Y",17-FEB-20,119524,"Y",17-SEP-21,,3,
3989,1913,"Switzerland","Y",17-FEB-20,121488,"Y",26-OCT-20,,3,1
4031,1953,"Israel","",24-FEB-20,120036,"",,,1,
4032,1955,"United States of America","",23-FEB-20,127276,"",,,1,
4033,1956,"United States of America","",23-FEB-20,14489,"",,,1,
4070,1993,"Saudi Arabia","Y",01-MAR-20,132962,"Y",01-MAR-22,,2,
4079,2003,"Turkey","Y",02-MAR-20,133384,"Y",04-JUL-20,,3,
4080,2004,"Saudi Arabia","Y",03-MAR-20,133382,"Y",03-MAR-22,5,2,
4081,2005,"United States of America","Y",02-MAR-20,133388,"",,,1,
4082,2006,"United States of America","Y",02-MAR-20,133387,"Y",10-JAN-22,5,3,
4083,2008,"Saudi Arabia","",03-MAR-20,134499,"",,,1,
4085,2010,"Italy","",05-MAR-20,135643,"",,,1,
4086,2012,"Brazil","",04-MAR-20,11692,"",,,1,
4087,2013,"Brazil","",04-MAR-20,135645,"",,,1,
3760,1681,"Singapore","",03-JAN-20,86563,"",,,2,
3761,1682,"India","Y",04-JAN-20,90054,"",,,1,
3762,1683,"Peru","",02-JAN-20,90053,"",,,1,
3781,1702,"Estonia","",09-JAN-20,92811,"",,,1,
3782,1703,"United Kingdom","",10-JAN-20,92810,"",,,1,
3783,1704,"Brazil","",10-JAN-20,11298,"",,,1,
3784,1705,"United States of America","Y",09-JAN-20,10733,"Y",14-SEP-20,,3,2
3801,1722,"Ireland","",13-JAN-20,95465,"Y",07-JAN-22,,2,
3802,1723,"Denmark","",14-JAN-20,81784,"",,,1,
3927,1853,"Brazil","Y",05-FEB-20,42806,"Y",05-FEB-22,,1,
3928,1854,"United States of America","",05-FEB-20,15521,"",,,,
3929,1855,"United States of America","Y",05-FEB-20,112517,"",,,2,
3930,1856,"India","Y",05-FEB-20,112515,"",,12,3,2
3931,1857,"India","Y",06-FEB-20,112516,"",,,1,
3932,1858,"Poland","",05-FEB-20,112514,"",,,1,
3941,1863,"Brazil","Y",06-FEB-20,108550,"Y",28-JUN-21,10,3,
3942,1864,"Brazil","Y",07-FEB-20,105073,"Y",07-FEB-22,5,3,
3943,1865,"Brazil","Y",07-FEB-20,114038,"Y",07-FEB-22,,1,
3944,1866,"Brazil","",07-FEB-20,23267,"Y",07-FEB-22,,1,
3945,1867,"Canada","Y",07-FEB-20,114039,"Y",07-FEB-22,,2,
3946,1868,"Canada","",08-FEB-20,114042,"",,,1,
3947,1869,"United States of America","Y",07-FEB-20,113426,"Y",06-SEP-20,,3,
3948,1870,"United States of America","",08-FEB-20,114043,"",,,1,
4300,2221,"Japan","Y",26-MAR-20,140415,"Y",26-MAR-22,,1,
5500,2261,"Belgium","Y",03-APR-20,103660,"Y",12-JUL-20,,3,
4302,2223,"Greece","Y",27-MAR-20,148011,"Y",27-NOV-21,,2,
4303,2225,"Brazil","Y",26-MAR-20,148009,"Y",27-AUG-20,,3,
4304,2226,"Brazil","Y",27-MAR-20,134197,"Y",03-MAR-22,,3,
4305,2227,"United States of America","",27-MAR-20,148010,"",,,1,
4100,2021,"United Arab Emirates","Y",05-MAR-20,136951,"Y",05-MAR-22,13,2,
4101,2023,"India","Y",06-MAR-20,136952,"Y",06-MAR-22,,2,
4102,2024,"India","",06-MAR-20,136953,"",,,1,
4103,2025,"India","",07-MAR-20,136954,"",,,1,
4105,2029,"United States of America","Y",07-MAR-20,136955,"",,,1,
4120,2041,"Netherlands","",09-MAR-20,119016,"",,,1,
4240,2161,"Ireland","",19-MAR-20,120049,"",,,1,
4241,2162,"Lithuania","Y",20-MAR-20,144776,"Y",13-JUL-20,,3,1
4242,2164,"Brazil","",19-MAR-20,93228,"",,,1,
4243,2165,"United States of America","",20-MAR-20,144777,"",,,,
4244,2166,"Mexico","",21-MAR-20,140820,"",,,1,
4245,2167,"United States of America","",21-MAR-20,144778,"",,5,1,1
4260,2181,"India","",23-MAR-20,146591,"",,,1,
4261,2183,"United States of America","Y",22-MAR-20,146592,"Y",17-AUG-20,,3,
4262,2184,"Colombia","",22-MAR-20,146593,"",,,1,
4263,2185,"United States of America","",23-MAR-20,2454,"Y",19-AUG-20,,3,
3240,1181,"Turkey","",21-OCT-19,40440,"",,,1,
3241,1182,"India","Y",21-OCT-19,40442,"Y",03-MAY-21,4,3,3
3242,1183,"Switzerland","Y",21-OCT-19,40441,"Y",13-OCT-21,4,3,4
3247,1188,"Brazil","",23-OCT-19,590,"",,,1,
3248,1189,"Brazil","",23-OCT-19,43664,"",,,1,
3249,1190,"Brazil","",23-OCT-19,43665,"",,,1,1
3251,1192,"Iceland","Y",23-OCT-19,40545,"Y",18-SEP-20,,3,
3252,1193,"Germany","Y",23-OCT-19,43663,"Y",14-FEB-20,,3,1
3253,1194,"United Kingdom","",23-OCT-19,27828,"",,,1,
3320,1261,"India","",30-OCT-19,53851,"",,,1,
3321,1262,"Maldives","Y",30-OCT-19,53849,"Y",30-OCT-21,,2,
3322,1263,"India","Y",31-OCT-19,53853,"",,,1,
3323,1264,"Viet Nam","Y",31-OCT-19,53852,"Y",31-OCT-21,,2,
3325,1266,"India","Y",31-OCT-19,38415,"",,,1,
3326,1267,"India","Y",31-OCT-19,53850,"Y",28-AUG-20,18,3,
3328,1269,"India","Y",01-NOV-19,38417,"Y",01-NOV-21,4,3,
3329,1270,"Switzerland","Y",30-OCT-19,53845,"",,,,
3331,1272,"Turkey","",30-OCT-19,53847,"",,,1,
3332,1273,"Turkey","Y",01-NOV-19,2415,"Y",06-FEB-20,,3,
3333,1274,"Netherlands","Y",01-NOV-19,40585,"Y",01-NOV-21,,2,1
3334,1275,"United States of America","",30-OCT-19,28330,"",,,1,
3335,1276,"United States of America","",30-OCT-19,697082,"",,,,
3336,1277,"United States of America","",31-OCT-19,53855,"",,,1,
3337,1278,"United Kingdom","Y",01-NOV-19,53846,"Y",01-NOV-21,,3,1
3339,1280,"Brazil","",01-NOV-19,11472,"",,,1,
3340,1281,"Brazil","Y",01-NOV-19,13937,"Y",10-MAY-21,10,3,
3341,1282,"Brazil","Y",01-NOV-19,2327,"Y",10-OCT-20,1,3,1
3363,1304,"India","Y",05-NOV-19,58501,"Y",08-DEC-19,,2,
3364,1305,"United States of America","",04-NOV-19,58506,"",,,1,
3486,1407,"Belgium","",21-NOV-19,67957,"",,,1,
3501,1422,"India","Y",21-NOV-19,38458,"",,,1,
3502,1423,"Chile","Y",21-NOV-19,69069,"",,,1,
3503,1424,"Brazil","Y",22-NOV-19,62346,"Y",15-JAN-21,,2,
3524,1445,"Netherlands","Y",25-NOV-19,70080,"Y",31-MAR-21,,3,
3660,1581,"United States of America","",13-DEC-19,83928,"",,,1,
3661,1582,"Brazil","Y",12-DEC-19,25740,"Y",11-FEB-21,,3,
3662,1583,"Denmark","Y",14-DEC-19,83503,"Y",10-MAY-21,,3,1
3663,1584,"Germany","",13-DEC-19,83927,"",,,1,
3665,1586,"United States of America","",15-DEC-19,78952,"",,,1,5
3666,1587,"India","",15-DEC-19,85234,"",,,1,
3667,1588,"Czech Republic","Y",16-DEC-19,86153,"Y",16-DEC-21,,1,
3668,1589,"Brazil","",16-DEC-19,25206,"",,5,1,2
3560,1481,"Denmark","Y",02-DEC-19,76009,"Y",01-FEB-20,,3,1
3561,1482,"Brazil","",03-DEC-19,60718,"",,,1,
3562,1483,"Ireland","Y",02-DEC-19,40582,"",,,1,
3564,1485,"Japan","",03-DEC-19,76011,"",,,1,
3600,1521,"United States of America","",05-DEC-19,78453,"",,,1,
3601,1522,"United States of America","",05-DEC-19,78454,"",,,1,
3602,1523,"United States of America","",06-DEC-19,78456,"",,,1,
3603,1524,"United States of America","Y",07-DEC-19,78455,"",,,1,
3604,1525,"Brazil","",05-DEC-19,77129,"",,,1,
3605,1526,"Germany","",05-DEC-19,78450,"",,,1,
3606,1527,"United Kingdom","",05-DEC-19,77130,"",,,1,
3607,1528,"United Kingdom","Y",06-DEC-19,78451,"",,,1,
3670,1591,"Honduras","Y",16-DEC-19,8924,"",,,3,
3671,1592,"United States of America","Y",17-DEC-19,4698,"",,10,3,1
3672,1593,"Estonia","Y",18-DEC-19,87190,"Y",08-AUG-20,,3,
3673,1594,"Congo, Democratic Republic of the","Y",19-DEC-19,87191,"Y",27-NOV-21,,2,
3674,1595,"Spain","Y",18-DEC-19,87192,"Y",18-DEC-21,,2,2
3675,1596,"Canada","",17-DEC-19,8084,"",,,1,
3676,1597,"Germany","",18-DEC-19,48298,"",,,1,
3681,1602,"United States of America","",19-DEC-19,88495,"",,,1,
3700,1621,"Brazil","",23-DEC-19,77026,"",,,1,
3701,1622,"Egypt","",23-DEC-19,89023,"",,,1,
3702,1623,"Ghana","Y",23-DEC-19,89022,"Y",09-OCT-20,,3,
3220,1161,"India","Y",18-OCT-19,38108,"Y",26-DEC-19,,2,1
3221,1162,"Turkey","Y",17-OCT-19,38107,"Y",19-APR-21,,3,
3222,1163,"Saudi Arabia","Y",17-OCT-19,38104,"",,,1,
3223,1164,"Finland","Y",18-OCT-19,38105,"Y",18-OCT-21,,2,
3224,1165,"Denmark","Y",18-OCT-19,38106,"",,1,1,
3281,1222,"Germany","Y",28-OCT-19,49406,"Y",16-SEP-20,,3,1
3282,1223,"India","",28-OCT-19,49407,"",,,1,
3300,1241,"Saudi Arabia","Y",29-OCT-19,50518,"Y",29-OCT-21,4,3,
3301,1242,"United Kingdom","Y",29-OCT-19,50519,"Y",23-JAN-20,,3,
3302,1243,"Canada","",29-OCT-19,50524,"",,,1,
3303,1244,"India","",29-OCT-19,50523,"",,,1,
3304,1245,"India","Y",29-OCT-19,50521,"",,,1,3
3305,1246,"India","Y",29-OCT-19,38469,"",,,1,
3306,1247,"India","Y",29-OCT-19,50522,"",,,1,
3307,1248,"India","Y",29-OCT-19,50520,"",,,1,
3308,1249,"India","Y",29-OCT-19,38444,"",,,1,
3400,1330,"United Kingdom","Y",11-NOV-19,1280,"Y",22-MAY-21,,2,
3401,1331,"United States of America","",09-NOV-19,62139,"",,,1,
3402,1332,"Brazil","Y",10-NOV-19,10693,"",,,2,
3403,1333,"Brazil","Y",11-NOV-19,62138,"Y",28-JAN-21,,3,
3405,1335,"Italy","",11-NOV-19,62136,"",,,1,
3480,1401,"Egypt","Y",19-NOV-19,67346,"Y",19-NOV-21,,2,
3587,1508,"Bulgaria","Y",04-DEC-19,77633,"",,,1,
3280,1221,"India","",27-OCT-19,48095,"",,,1,
3360,1301,"Poland","Y",04-NOV-19,57285,"Y",12-APR-21,,3,
3361,1302,"Cameroon","Y",04-NOV-19,2299,"Y",04-NOV-21,,2,
3420,1341,"United States of America","",11-NOV-19,45578,"",,,1,
3421,1342,"India","Y",11-NOV-19,63255,"",,,1,
3621,1542,"Brazil","Y",09-DEC-19,77638,"",,,1,
3630,1551,"Chile","",11-DEC-19,70686,"",,,1,
3631,1552,"India","Y",12-DEC-19,83404,"",,5,1,
3632,1553,"Colombia","",11-DEC-19,23272,"",,,1,
3634,1555,"United States of America","Y",11-DEC-19,34061,"Y",20-SEP-20,,3,
3635,1556,"United States of America","",11-DEC-19,83409,"",,,1,
3636,1557,"United States of America","Y",11-DEC-19,83410,"Y",07-APR-21,,2,
3639,1560,"India","Y",12-DEC-19,83405,"Y",13-DEC-21,,2,
3640,1561,"Australia","",12-DEC-19,83403,"",,,1,
3669,1590,"United Kingdom","Y",16-DEC-19,86152,"Y",08-NOV-21,,2,
3682,1603,"India","",22-DEC-19,88901,"",,,1,
3683,1604,"United States of America","Y",22-DEC-19,88902,"",,,2,
3720,1641,"Singapore","Y",27-DEC-19,86560,"",,,1,
3721,1642,"Korea, Republic of","",29-DEC-19,89025,"",,,1,
3722,1643,"United Kingdom","",27-DEC-19,89024,"",,,1,
3440,1361,"United Kingdom","Y",13-NOV-19,28325,"Y",12-AUG-20,,3,3
3441,1362,"France","Y",12-NOV-19,64269,"",,,1,
3442,1363,"United States of America","Y",12-NOV-19,53238,"",,4,3,
3469,1390,"Singapore","Y",18-NOV-19,66322,"Y",05-JUN-21,,3,
3470,1391,"United States of America","",17-NOV-19,66320,"",,,1,
3471,1392,"United States of America","",17-NOV-19,66321,"",,,1,1
3472,1393,"Brazil","",16-NOV-19,30316,"",,,1,
3482,1403,"United Kingdom","Y",19-NOV-19,67344,"Y",19-NOV-21,,2,
3483,1404,"United States of America","Y",19-NOV-19,28362,"",,,1,
3526,1447,"France","Y",28-NOV-19,71395,"",,,1,
3527,1448,"Mexico","",27-NOV-19,45604,"",,,1,
3540,1461,"India","Y",28-NOV-19,72998,"Y",27-JAN-21,,2,
3541,1463,"Brazil","",29-NOV-19,42804,"",,,1,
3542,1464,"Brazil","",28-NOV-19,13289,"",,,1,
3580,1501,"Poland","",04-DEC-19,77632,"",,,1,
3581,1502,"Germany","",04-DEC-19,77634,"",,,1,
3582,1503,"Germany","Y",05-DEC-19,48300,"",,,1,
3583,1504,"Brazil","",04-DEC-19,77028,"",,5,1,
12502,30899,"Germany","Y",19-APR-22,821151,"",,,1,
3620,1541,"Kenya","Y",09-DEC-19,79356,"",,6,3,4
12503,30900,"Sweden","Y",19-APR-22,812917,"Y",08-MAY-22,4,3,
2663,284,"United Kingdom","Y",12-JUL-19,732,"Y",27-APR-20,4,3,
2664,285,"Brazil","Y",12-JUL-19,19143,"Y",17-NOV-19,,3,1
2665,286,"United States of America","",11-JUL-19,473,"",,,,
3144,1085,"United States of America","Y",04-OCT-19,25762,"",,,1,1
3145,1086,"United States of America","Y",04-OCT-19,25179,"Y",04-OCT-21,,2,1
12504,30912,"United States of America","Y",19-APR-22,821152,"",,,1,
3181,1122,"Brazil","Y",10-OCT-19,30003,"",,,1,
2647,268,"United States of America","Y",10-JUL-19,827,"Y",10-JUL-21,,2,1
2648,269,"Spain","",10-JUL-19,19136,"",,,1,
11576,27738,"Germany","",17-JAN-22,690029,"",,,1,
12368,30237,"Singapore","",21-MAR-22,780106,"",,,1,
2677,296,"United States of America","",16-JUL-19,14739,"",,,1,
2671,291,"United States of America","",15-JUL-19,19374,"",,,1,
2679,610,"France","",18-JUL-19,14103,"",,,1,
2680,611,"United States of America","",17-JUL-19,19900,"",,,1,
2681,612,"Brazil","Y",17-JUL-19,19897,"",,,1,
12505,30919,"India","Y",20-APR-22,824077,"",,,1,
2682,613,"Brazil","Y",18-JUL-19,19898,"Y",18-JUL-21,,2,
2700,621,"Australia","",29-JUN-19,20036,"",,,1,
2701,622,"Austria","",29-JUN-19,20033,"",,,1,
2702,623,"United States of America","",18-JUL-19,10541,"",,,1,
2704,625,"Germany","Y",18-JUL-19,20038,"",,,1,2
2705,626,"United Kingdom","Y",18-JUL-19,20034,"Y",29-DEC-20,,3,
2521,122,"Brazil","Y",18-JUN-19,7592,"Y",18-JUN-21,,3,
2708,629,"United States of America","",19-JUL-19,20032,"",,,1,
2709,630,"United States of America","",19-JUL-19,2316,"",,,1,1
2710,633,"United Kingdom","Y",19-JUL-19,2321,"",,,1,
2645,266,"Chile","",09-JUL-19,19120,"",,,1,
2620,241,"Brazil","Y",05-JUL-19,2420,"Y",05-JUL-21,,3,
3160,1101,"Portugal","",07-OCT-19,26115,"Y",11-OCT-21,,1,
2840,761,"Australia","",11-AUG-19,20794,"",,,1,
2911,832,"Czech Republic","",27-AUG-19,22306,"",,,1,
2915,836,"Singapore","Y",27-AUG-19,10951,"",,,1,
2916,837,"United Kingdom","Y",28-AUG-19,1275,"",,,,
2919,840,"Canada","",28-AUG-19,22330,"",,,1,
2980,921,"Denmark","Y",06-SEP-19,22936,"",,,1,
2981,922,"Brazil","Y",05-SEP-19,22937,"",,,2,
2982,923,"Canada","Y",06-SEP-19,22939,"",,,1,
2983,924,"Argentina","Y",05-SEP-19,22938,"",,,2,
3161,1102,"United States of America","",07-OCT-19,26117,"",,,1,
2986,926,"United States of America","Y",09-SEP-19,23289,"Y",05-DEC-19,,3,
2987,927,"Ireland","Y",09-SEP-19,668,"Y",26-DEC-19,,3,
2988,930,"Brazil","",09-SEP-19,22344,"",,,1,1
2989,931,"Brazil","Y",09-SEP-19,22852,"Y",13-SEP-21,,3,
2992,932,"Canada","",10-SEP-19,23299,"",,,1,
2993,933,"Singapore","Y",10-SEP-19,2396,"Y",10-SEP-21,,3,
3162,1103,"Chile","Y",07-OCT-19,26116,"Y",25-JUL-20,,3,4
3163,1104,"United States of America","Y",07-OCT-19,22928,"",,,,
3164,1105,"United States of America","Y",07-OCT-19,23287,"Y",09-DEC-20,,2,2
2744,665,"Brazil","",26-JUL-19,20377,"",,,1,
2745,666,"Canada","",25-JUL-19,20378,"",,,1,
2746,667,"Canada","",26-JUL-19,20376,"",,,1,
2747,668,"United States of America","Y",26-JUL-19,2412,"Y",26-JUL-21,,2,
2759,679,"Argentina","Y",31-JUL-19,20417,"",,,2,
2761,681,"India","Y",31-JUL-19,20421,"Y",11-SEP-19,,3,
2762,682,"Jordan","Y",31-JUL-19,20415,"Y",31-JUL-21,,2,
2763,683,"Ghana","Y",31-JUL-19,20414,"Y",14-MAR-20,,2,
2764,684,"Ireland","Y",31-JUL-19,15535,"Y",06-DEC-20,,3,
2765,685,"Brazil","Y",31-JUL-19,20416,"Y",10-AUG-20,,3,
2780,701,"India","",01-AUG-19,2489,"",,,1,
2782,703,"India","Y",02-AUG-19,20430,"Y",10-JUL-20,5,3,1
2783,704,"Turkey","",01-AUG-19,2294,"",,,1,1
2784,705,"Brazil","Y",01-AUG-19,20429,"",,,1,
2785,706,"Brazil","Y",02-AUG-19,20428,"Y",02-AUG-21,,2,
2786,707,"United States of America","",01-AUG-19,20431,"",,,1,
2913,834,"Uganda","Y",27-AUG-19,22319,"",,,1,1
2914,835,"Hong Kong, Special Administrative Region of China","",27-AUG-19,15261,"",,,1,1
2920,861,"United States of America","",29-AUG-19,22371,"",,,1,
2921,862,"United States of America","Y",29-AUG-19,2344,"Y",29-AUG-21,,3,
2922,863,"Brazil","",29-AUG-19,22370,"",,,1,1
2923,864,"Argentina","Y",30-AUG-19,22372,"Y",30-AUG-21,,2,
3167,1108,"United Kingdom","",09-OCT-19,27831,"",,,1,
2924,865,"United Arab Emirates","",29-AUG-19,22369,"",,,1,
2925,866,"India","Y",02-SEP-19,22398,"",,,1,
2926,867,"United States of America","",02-SEP-19,22400,"",,,1,
2928,869,"United Kingdom","Y",02-SEP-19,22397,"Y",13-SEP-19,,3,
2929,870,"Brazil","",01-SEP-19,22347,"",,,1,
2930,871,"Brazil","",02-SEP-19,22399,"",,,1,
2940,881,"Poland","Y",03-SEP-19,22608,"Y",13-DEC-19,,3,
2941,882,"United Kingdom","Y",03-SEP-19,2441,"Y",04-DEC-19,,3,
2944,885,"United States of America","Y",03-SEP-19,22611,"",,,,
2960,901,"Jordan","Y",05-SEP-19,12917,"Y",05-DEC-20,10,3,1
2961,902,"Brazil","Y",04-SEP-19,22838,"Y",10-MAY-21,,2,
2962,903,"Brazil","",04-SEP-19,15465,"",,,1,
2963,904,"India","Y",05-SEP-19,2366,"Y",03-NOV-20,,2,
2964,905,"United States of America","",04-SEP-19,2472,"",,,,
2985,925,"South Africa","Y",08-SEP-19,23271,"",,,1,
3629,1550,"Mexico","",11-DEC-19,45588,"",,,1,
3170,1112,"India","Y",09-OCT-19,27832,"",,,1,
3171,1113,"Switzerland","",08-OCT-19,11941,"",,,1,
3172,1114,"United States of America","Y",08-OCT-19,27836,"Y",09-NOV-19,,3,
3173,1115,"United States of America","Y",08-OCT-19,27837,"",,,1,
2874,813,"Brazil","",20-AUG-19,21845,"",,,1,
2875,814,"Brazil","Y",21-AUG-19,21843,"Y",31-OCT-19,,3,
2876,815,"Brazil","Y",21-AUG-19,21844,"",,,1,
2877,816,"India","",21-AUG-19,800,"",,,1,
2900,821,"Mexico","",22-AUG-19,21985,"",,12,1,5
2901,822,"Peru","Y",22-AUG-19,2477,"Y",08-AUG-20,,3,
2902,823,"United States of America","",24-AUG-19,20394,"",,,1,
2903,824,"Switzerland","",22-AUG-19,16263,"",,,1,1
2904,825,"United Arab Emirates","Y",25-AUG-19,11710,"Y",10-AUG-21,,2,
2905,826,"Norway","Y",25-AUG-19,958,"Y",11-JAN-20,,3,
3174,1116,"Canada","Y",09-OCT-19,27835,"",,,1,1
3189,1131,"India","",13-OCT-19,31327,"Y",11-DEC-21,18,1,2
3190,1132,"United Arab Emirates","Y",13-OCT-19,31326,"",,,1,
3191,1133,"United States of America","Y",12-OCT-19,28576,"",,,1,
3195,1138,"Denmark","",14-OCT-19,33050,"",,,1,
3197,1141,"Saudi Arabia","",16-OCT-19,36187,"",,,1,
3198,1142,"Saudi Arabia","Y",16-OCT-19,36184,"Y",16-OCT-21,,3,
3199,1143,"Qatar","Y",16-OCT-19,36185,"",,,1,
3201,1145,"Spain","",16-OCT-19,36188,"",,,1,
3203,1147,"United States of America","",16-OCT-19,36191,"",,,1,
2748,669,"India","Y",28-JUL-19,2310,"Y",16-DEC-19,,3,
2749,670,"Thailand","",29-JUL-19,20403,"",,,1,1
2750,671,"Turkey","Y",29-JUL-19,20384,"Y",29-JUL-21,,2,
2751,672,"United States of America","Y",28-JUL-19,455,"",,,1,
2752,673,"Chile","",29-JUL-19,20404,"",,,1,
2790,711,"India","",05-AUG-19,20455,"",,,,
2791,712,"India","",05-AUG-19,20455,"",,,1,
2792,713,"United States of America","",05-AUG-19,20459,"",,,1,1
2794,715,"Turkey","Y",05-AUG-19,20454,"Y",05-AUG-21,,2,
2795,716,"Turkey","Y",06-AUG-19,741,"Y",15-NOV-19,5,3,
2796,717,"Israel","",06-AUG-19,20452,"",,,1,
2797,718,"New Zealand","",06-AUG-19,20464,"",,,1,
2798,719,"France","Y",06-AUG-19,20465,"",,,1,
2799,720,"Brazil","Y",06-AUG-19,20469,"Y",11-JUL-20,5,3,
2800,721,"Brazil","Y",06-AUG-19,20467,"Y",01-SEP-19,,3,1
2801,722,"United States of America","Y",06-AUG-19,20468,"Y",20-DEC-19,5,3,
2802,723,"United States of America","",06-AUG-19,20466,"",,,1,
2804,724,"Israel","",07-AUG-19,2304,"",,,1,
2805,725,"Ireland","Y",08-AUG-19,526,"Y",06-SEP-19,,3,
2806,726,"United Kingdom","",07-AUG-19,20478,"",,,1,
2821,742,"United States of America","",08-AUG-19,2495,"",,,1,
2822,743,"United States of America","",08-AUG-19,20483,"",,,1,
2823,744,"Argentina","",09-AUG-19,20482,"Y",09-AUG-21,,1,
2824,745,"India","Y",09-AUG-19,20481,"Y",04-FEB-20,1,3,1
2825,746,"Turkey","Y",09-AUG-19,20479,"",,,1,
2753,674,"Brazil","Y",30-JUL-19,20408,"Y",30-JUL-21,,2,
2756,677,"Estonia","",30-JUL-19,20407,"",,,,
2849,788,"Brazil","Y",13-AUG-19,2289,"Y",01-FEB-20,,3,
2850,789,"Brazil","Y",13-AUG-19,20812,"",,,1,
2851,790,"United Kingdom","",14-AUG-19,2349,"",,,,
2852,791,"United States of America","",14-AUG-19,21232,"",,,,
2853,792,"Singapore","Y",13-AUG-19,21231,"Y",18-NOV-19,10,3,1
2854,793,"Ireland","",14-AUG-19,336,"",,,1,
2860,801,"United States of America","",16-AUG-19,21246,"",,,1,5
2862,803,"Singapore","",15-AUG-19,755,"",,,1,
2863,804,"Finland","Y",16-AUG-19,6261,"",,,1,
2641,262,"Canada","Y",08-JUL-19,440,"",,,,
2510,111,"United States of America","Y",21-JUN-19,7594,"",,,1,
2581,202,"Belgium","Y",28-JUN-19,9811,"Y",22-JAN-20,,3,
2614,235,"Chile","Y",03-JUL-19,18868,"",,,1,
2646,267,"United States of America","",10-JUL-19,19137,"",,,1,
2879,818,"Switzerland","Y",22-AUG-19,4267,"Y",11-AUG-20,1,3,
2880,819,"United States of America","Y",21-AUG-19,6934,"Y",02-JUL-21,5,3,
2881,820,"Chile","Y",21-AUG-19,21973,"Y",21-OCT-19,,3,
2906,827,"United Kingdom","Y",27-AUG-19,321,"Y",06-MAR-20,,3,
2787,708,"India","Y",03-AUG-19,20370,"Y",03-AUG-21,,3,
2788,709,"Brazil","",04-AUG-19,20436,"",,,1,
2789,710,"Chile","",02-AUG-19,20435,"",,,1,
2842,781,"Belgium","Y",12-AUG-19,2389,"Y",16-DEC-19,,3,2
2843,782,"France","",13-AUG-19,648,"",,,1,
2844,783,"United Kingdom","",12-AUG-19,20806,"",,,,
2845,784,"United Kingdom","",13-AUG-19,5098,"",,,1,
2846,785,"United Kingdom","Y",13-AUG-19,2435,"Y",08-OCT-20,,3,
2848,787,"United States of America","Y",13-AUG-19,10465,"",,,1,
2867,806,"Singapore","",19-AUG-19,21783,"",,,1,
2868,807,"India","Y",19-AUG-19,21784,"Y",19-AUG-21,,2,
2869,808,"United Arab Emirates","Y",19-AUG-19,11699,"Y",19-AUG-21,12,2,
2870,809,"Spain","Y",19-AUG-19,21781,"Y",07-OCT-20,,3,
2871,810,"Poland","Y",19-AUG-19,21780,"",,,2,
2872,811,"Poland","",19-AUG-19,21782,"",,,1,
2873,812,"United Kingdom","Y",19-AUG-19,2457,"Y",05-OCT-20,10,3,
12369,30240,"United States of America","",22-MAR-22,780205,"",,,1,
2908,829,"Brazil","Y",27-AUG-19,22308,"Y",17-SEP-20,6,3,1
2909,830,"United States of America","Y",26-AUG-19,21573,"Y",21-SEP-20,,3,
2910,831,"Peru","",26-AUG-19,22300,"",,,1,
3205,1149,"Brazil","Y",16-OCT-19,36190,"",,,1,
3365,1306,"Singapore","Y",05-NOV-19,59511,"",,,,
